2015-09-25	4	18
2015-09-26	2	0
2015-09-27	0	1
2015-09-28	4	7
2015-09-29	1	13
2015-09-30	7	11
2015-10-01	1	0
2015-10-02	3	0
2015-10-03	0	2
2015-10-04	0	3
2015-10-05	0	1
2015-10-06	1	2
2015-10-07	2	1
2015-10-08	2	0
2015-10-09	3	5
2015-10-12	4	14
2015-10-13	0	6
2015-10-14	10	11
2015-10-15	9	11
2015-10-16	6	6
2015-10-17	1	1
2015-10-18	2	1
2015-10-19	7	8
2015-10-20	1	9
2015-10-21	11	21
2015-10-22	13	21
2015-10-23	27	30
2015-10-24	4	1
2015-10-25	7	3
2015-10-26	13	14
2015-10-27	6	26
2015-10-28	15	27
2015-10-29	15	23
2015-10-30	12	13
2015-10-31	1	0
2015-11-01	1	1
2015-11-02	8	14
2015-11-03	11	18
2015-11-04	6	24
2015-11-05	16	40
2015-11-06	9	32
2015-11-07	2	3
2015-11-08	1	1
2015-11-09	7	22
2015-11-10	10	20
2015-11-11	11	17
2015-11-12	12	16
2015-11-13	10	38
2015-11-14	3	1
2015-11-15	4	4
2015-11-16	16	15
2015-11-17	17	32
2015-11-18	9	22
2015-11-19	34	29
2015-11-20	33	19
2015-11-21	10	3
2015-11-22	11	4
2015-11-23	36	27
2015-11-24	24	32
2015-11-25	35	79
2015-11-26	28	49
2015-11-27	23	57
2015-11-28	4	2
2015-11-29	3	7
2015-11-30	20	44
2015-12-01	16	43
2015-12-02	18	35
2015-12-03	41	21
2015-12-04	33	25
2015-12-05	9	6
2015-12-06	12	9
2015-12-07	61	66
2015-12-08	71	80
2015-12-09	63	103
2015-12-10	76	109
2015-12-11	41	87
2015-12-12	8	9
2015-12-13	4	10
2015-12-14	48	60
2015-12-15	58	48
2015-12-16	51	72
2015-12-17	61	62
2015-12-18	54	127
2015-12-19	6	16
2015-12-20	4	10
2015-12-21	33	60
2015-12-22	20	37
2015-12-23	17	40
2015-12-24	14	73
2015-12-25	15	38
2015-12-26	5	8
2015-12-27	7	9
2015-12-28	5	26
2015-12-29	18	41
2015-12-30	29	21
2015-12-31	13	27
2016-01-01	4	3
2016-01-02	3	3
2016-01-03	5	3
2016-01-04	7	32
2016-01-05	11	32
2016-01-06	11	29
2016-01-07	9	14
2016-01-08	12	31
2016-01-09	2	1
