0.495362627066107	0.263157894736842	0.489019033674964
0.427149748861070	0.184210526315789	0.342259721203228
0.527545122609502	0.0789473684210526	0.537878787878788
0.519303967269122	0.131578947368421	0.706766917293233
0.319999162230147	0.131578947368421	0.770758122743682
0.526335241469583	0.184210526315789	0.811643835616439
0.518026950560725	0.131578947368421	0.525789813023856
0.553123602662346	0.131578947368421	0.528864656831302
0.577466755956667	0.552631578947368	0.991071428571428
0.498540727378933	0.552631578947368	0.999419279907086
0.549327954078204	0.289473684210526	0.610876451953537
0.517867936778808	0.289473684210526	0.422520661157025
0.0336393242425728	0.131578947368421	0
0.519056360518588	0.236842105263158	0.876093294460642
0.381676237931964	0.236842105263158	0.735900216919739
0.391016217347505	0.157894736842105	0.448213360952874
0.380265343277936	0.210526315789474	0.677917320774464
0.369905453520299	0.315789473684211	0.252400202122284
0.505697966973084	0.342105263157895	0.430887825624668
0.467700958468981	0.184210526315789	0.500000000000000
0.529977610630757	0.210526315789474	0.642857142857142
0.0509109480809658	0.157894736842105	0.568134171907757
0.513789424101021	0.289473684210526	0.825749741468460
0.473044552843827	0.0789473684210526	0.400485436893204
0.490931722733879	0.184210526315789	0.559435364041604
0.509407632576090	0.157894736842105	0.387420460107685
0.574080789537941	0.184210526315789	0.580120180270406
0.543122966025383	0.210526315789474	0.830211927057664
0.539708792170966	0.157894736842105	0.467637540453074
0.517188625269970	0.210526315789474	0.744299674267101
0.533161302076824	0.210526315789474	0.570984915705413
0.459569501645130	0.131578947368421	0.480314960629921
0.478880029125756	0.421052631578947	0.243083003952570
0.493185600065706	0.263157894736842	0.703703703703703
0.522312349651351	0.315789473684211	0.593416370106761
0.514034236818651	0.394736842105263	0.338427947598254
0.509969329114216	0.526315789473684	0.522563176895307
0.650789338819889	0.105263157894737	0.722371967654986
0.498827304041323	0.236842105263158	0.586021505376344
0.473891743388459	0.263157894736842	0.00739957716701940
0.402586054578586	0.131578947368421	0.392120075046904
0.444254610214239	0.184210526315789	0.595877277085331
0.0501498758862318	0.210526315789474	0.514111006585136
0.529776318057656	0.131578947368421	0.722795497185741
0.539218901681951	0.157894736842105	0.654916928603503
0.497615268925755	0.342105263157895	0.519599303135888
0.0896785739142737	0.0789473684210526	0.450108459869848
0.461711472408672	0.263157894736842	0.745398773006135
0.615278647290094	0.342105263157895	0.362155388471178
0.0782361716052828	0.131578947368421	0.390463917525773
0.564017850319934	0.289473684210526	0.552700922266140
0.567311051124659	0.289473684210526	0.580399826162537
0.442631381147066	0.447368421052632	0.431565440547476
0.466811672059532	0.631578947368421	0.764527320034693
0.515569073725628	0.552631578947368	0.994233937397034
0.463287657716597	0.184210526315789	0.415667166416792
0.542751238579735	0.210526315789474	0.511437285550896
0.519075499026227	0.289473684210526	0.482883225561050
0.557409720712227	0.368421052631579	0.641221374045802
0.430195183659757	0.368421052631579	0.550111358574610
0.403967927161833	0.394736842105263	0.0516354281514148
0.0158452845593435	0.394736842105263	0.707912797739201
0.449351583454685	0.289473684210526	0.498062015503876
0.420016822259360	0.131578947368421	0.467041488949205
0.623051447806588	0.184210526315789	0.000390320062450822
0.497364238247990	0.263157894736842	0.267996530789245
0.147731107393507	0.0526315789473684	0.609140518417463
0.480252739218190	0.315789473684211	0
0.0168330001732226	0.368421052631579	0.378832838773492
0.448558653984765	0.184210526315789	0.000760263558033797
0.485891866523382	0.289473684210526	0.398648648648648
0.358107342428778	0.131578947368421	0.336206896551724
0.496837054532652	0.289473684210526	0.606951871657755
0.467900268274475	0.447368421052632	0.322571262361838
0.485091083467105	0.184210526315789	0.572376357056695
0.477333573359326	0.131578947368421	0.782401902497027
0.457569710316141	0.184210526315789	0.477490151941475
0.0529459286332115	0.105263157894737	0.191916336913511
0.415176087011191	0.289473684210526	0.596385542168675
